Capacity (MW),,,"Count ""off"" Init (h)",,,"Count ""on"" Init (h)",,,No Load Cost ($),,,,,,Ramp Up Limit (MW/h),,,,,,Ramp Down Limit (MW/h),,,,,,Min. Down Time (h),,,,,,Min. Up Time (h),,,,,,Min. Output (MW),,,,,,Output at t=0 (MW),,,Cost ($/MW):,,,,,,,,Output Block (MW):,,,,,Start-up Cost ($):,,,,,,,,Start-up Blocks (h):,,,,,,,,,,,,,,,,,Start-up Cost($),
,column1,,,column1,,,column1,,,tr1,tr2,tr3,tr4,,,tr1,tr2,tr3,tr4,,,tr1,tr2,tr3,tr4,,,tr1,tr2,tr3,tr4,,,tr1,tr2,tr3,tr4,,,tr1,tr2,tr3,tr4,,,column1,,,,,tr1,tr2,tr3,tr4,,,b1,b2,b3,,,,,tr1,tr2,tr3,tr4,,,j1,j2,j3,j4,j5,j6,j7,j8,,,,,,,StartUp,,,Column1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i58,.,j2,34.28571429,34.28571429,34.28571429,34.28571429,,,,,,,,,,,,,,,34.28571429,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i58,.,j3,38.57142857,38.57142857,38.57142857,38.57142857,,,,,,,,,,,,,,,38.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i58,.,j4,42.85714286,42.85714286,42.85714286,42.85714286,,,,,,,,,,,,,,,42.85714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i58,.,j5,47.14285714,47.14285714,47.14285714,47.14285714,,,,,,,,,,,,,,,47.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i58,.,j6,51.42857143,51.42857143,51.42857143,51.42857143,,,,,,,,,,,,,,,51.42857143,1,51.42857143,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i58,.,j7,55.71428571,55.71428571,55.71428571,55.71428571,,,,,,,,,,,,,,,55.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i58,.,j8,60,60,60,60,,,,,,,,,,,,,,,60,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i59,.,j1,30,30,30,30,,,,,,,,,,,,,,,30,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i59,.,j2,34.28571429,34.28571429,34.28571429,34.28571429,,,,,,,,,,,,,,,34.28571429,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i59,.,j3,38.57142857,38.57142857,38.57142857,38.57142857,,,,,,,,,,,,,,,38.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i59,.,j4,42.85714286,42.85714286,42.85714286,42.85714286,,,,,,,,,,,,,,,42.85714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i59,.,j5,47.14285714,47.14285714,47.14285714,47.14285714,,,,,,,,,,,,,,,47.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i59,.,j6,51.42857143,51.42857143,51.42857143,51.42857143,,,,,,,,,,,,,,,51.42857143,1,51.42857143,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i59,.,j7,55.71428571,55.71428571,55.71428571,55.71428571,,,,,,,,,,,,,,,55.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i59,.,j8,60,60,60,60,,,,,,,,,,,,,,,60,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i60,.,j1,30,30,30,30,,,,,,,,,,,,,,,30,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i60,.,j2,34.28571429,34.28571429,34.28571429,34.28571429,,,,,,,,,,,,,,,34.28571429,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i60,.,j3,38.57142857,38.57142857,38.57142857,38.57142857,,,,,,,,,,,,,,,38.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i60,.,j4,42.85714286,42.85714286,42.85714286,42.85714286,,,,,,,,,,,,,,,42.85714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i60,.,j5,47.14285714,47.14285714,47.14285714,47.14285714,,,,,,,,,,,,,,,47.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i60,.,j6,51.42857143,51.42857143,51.42857143,51.42857143,,,,,,,,,,,,,,,51.42857143,1,51.42857143,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i60,.,j7,55.71428571,55.71428571,55.71428571,55.71428571,,,,,,,,,,,,,,,55.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i60,.,j8,60,60,60,60,,,,,,,,,,,,,,,60,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i61,.,j1,30,30,30,30,,,,,,,,,,,,,,,30,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i61,.,j2,34.28571429,34.28571429,34.28571429,34.28571429,,,,,,,,,,,,,,,34.28571429,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i61,.,j3,38.57142857,38.57142857,38.57142857,38.57142857,,,,,,,,,,,,,,,38.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i61,.,j4,42.85714286,42.85714286,42.85714286,42.85714286,,,,,,,,,,,,,,,42.85714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i61,.,j5,47.14285714,47.14285714,47.14285714,47.14285714,,,,,,,,,,,,,,,47.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i61,.,j6,51.42857143,51.42857143,51.42857143,51.42857143,,,,,,,,,,,,,,,51.42857143,1,51.42857143,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i61,.,j7,55.71428571,55.71428571,55.71428571,55.71428571,,,,,,,,,,,,,,,55.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i61,.,j8,60,60,60,60,,,,,,,,,,,,,,,60,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i62,.,j1,562,524.15,562,562,,,,,,,,,,,,,,,562,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i62,.,j2,775.7142857,599.0285714,775.7142857,775.7142857,,,,,,,,,,,,,,,775.7142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i62,.,j3,989.4285714,673.9071429,989.4285714,989.4285714,,,,,,,,,,,,,,,989.4285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i62,.,j4,1203.142857,748.7857143,1203.142857,1203.142857,,,,,,,,,,,,,,,1203.142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i62,.,j5,1416.857143,823.6642857,1416.857143,1416.857143,,,,,,,,,,,,,,,1416.857143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i62,.,j6,1630.571429,898.5428571,1630.571429,1630.571429,,,,,,,,,,,,,,,1630.571429,1,1630.571429,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i62,.,j7,1844.285714,973.4214286,1844.285714,1844.285714,,,,,,,,,,,,,,,1844.285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i62,.,j8,2058,1048.3,2058,2058,,,,,,,,,,,,,,,2058,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i63,.,j1,562,524.15,562,562,,,,,,,,,,,,,,,562,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i63,.,j2,775.7142857,599.0285714,775.7142857,775.7142857,,,,,,,,,,,,,,,775.7142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i63,.,j3,989.4285714,673.9071429,989.4285714,989.4285714,,,,,,,,,,,,,,,989.4285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i63,.,j4,1203.142857,748.7857143,1203.142857,1203.142857,,,,,,,,,,,,,,,1203.142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i63,.,j5,1416.857143,823.6642857,1416.857143,1416.857143,,,,,,,,,,,,,,,1416.857143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i63,.,j6,1630.571429,898.5428571,1630.571429,1630.571429,,,,,,,,,,,,,,,1630.571429,1,1630.571429,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i63,.,j7,1844.285714,973.4214286,1844.285714,1844.285714,,,,,,,,,,,,,,,1844.285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i63,.,j8,2058,1048.3,2058,2058,,,,,,,,,,,,,,,2058,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i64,.,j1,5170,2234,5170,5170,,,,,,,,,,,,,,,5170,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i64,.,j2,6154.857143,2553.142857,6154.857143,6154.857143,,,,,,,,,,,,,,,6154.857143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i64,.,j3,7139.714286,2872.285714,7139.714286,7139.714286,,,,,,,,,,,,,,,7139.714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i64,.,j4,8124.571429,3191.428571,8124.571429,8124.571429,,,,,,,,,,,,,,,8124.571429,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i64,.,j5,9109.428571,3510.571429,9109.428571,9109.428571,,,,,,,,,,,,,,,9109.428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i64,.,j6,10094.28571,3829.714286,10094.28571,10094.28571,,,,,,,,,,,,,,,10094.28571,1,10094.28571,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i64,.,j7,11079.14286,4148.857143,11079.14286,11079.14286,,,,,,,,,,,,,,,11079.14286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i64,.,j8,12064,4468,12064,12064,,,,,,,,,,,,,,,12064,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i65,.,j1,25,2.5,25,25,,,,,,,,,,,,,,,25,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i65,.,j2,28,2.857142857,28,28,,,,,,,,,,,,,,,28,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i65,.,j3,31,3.214285714,31,31,,,,,,,,,,,,,,,31,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i65,.,j4,34,3.571428571,34,34,,,,,,,,,,,,,,,34,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i65,.,j5,37,3.928571429,37,37,,,,,,,,,,,,,,,37,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i65,.,j6,40,4.285714286,40,40,,,,,,,,,,,,,,,40,1,40,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i65,.,j7,43,4.642857143,43,43,,,,,,,,,,,,,,,43,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i65,.,j8,46,5,46,46,,,,,,,,,,,,,,,46,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i66,.,j1,25,2.5,25,25,,,,,,,,,,,,,,,25,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i66,.,j2,28,2.857142857,28,28,,,,,,,,,,,,,,,28,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i66,.,j3,31,3.214285714,31,31,,,,,,,,,,,,,,,31,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i66,.,j4,34,3.571428571,34,34,,,,,,,,,,,,,,,34,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i66,.,j5,37,3.928571429,37,37,,,,,,,,,,,,,,,37,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i66,.,j6,40,4.285714286,40,40,,,,,,,,,,,,,,,40,1,40,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i66,.,j7,43,4.642857143,43,43,,,,,,,,,,,,,,,43,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i66,.,j8,46,5,46,46,,,,,,,,,,,,,,,46,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i67,.,j1,44,327.8,44,44,,,,,,,,,,,,,,,44,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i67,.,j2,50.85714286,374.6285714,50.85714286,50.85714286,,,,,,,,,,,,,,,50.85714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i67,.,j3,57.71428571,421.4571429,57.71428571,57.71428571,,,,,,,,,,,,,,,57.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i67,.,j4,64.57142857,468.2857143,64.57142857,64.57142857,,,,,,,,,,,,,,,64.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i67,.,j5,71.42857143,515.1142857,71.42857143,71.42857143,,,,,,,,,,,,,,,71.42857143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i67,.,j6,78.28571429,561.9428571,78.28571429,78.28571429,,,,,,,,,,,,,,,78.28571429,1,78.28571429,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i67,.,j7,85.14285714,608.7714286,85.14285714,85.14285714,,,,,,,,,,,,,,,85.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i67,.,j8,92,655.6,92,92,,,,,,,,,,,,,,,92,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i68,.,j1,44,327.8,44,44,,,,,,,,,,,,,,,44,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i68,.,j2,50.85714286,374.6285714,50.85714286,50.85714286,,,,,,,,,,,,,,,50.85714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i68,.,j3,57.71428571,421.4571429,57.71428571,57.71428571,,,,,,,,,,,,,,,57.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i68,.,j4,64.57142857,468.2857143,64.57142857,64.57142857,,,,,,,,,,,,,,,64.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i68,.,j5,71.42857143,515.1142857,71.42857143,71.42857143,,,,,,,,,,,,,,,71.42857143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i68,.,j6,78.28571429,561.9428571,78.28571429,78.28571429,,,,,,,,,,,,,,,78.28571429,1,78.28571429,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i68,.,j7,85.14285714,608.7714286,85.14285714,85.14285714,,,,,,,,,,,,,,,85.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i68,.,j8,92,655.6,92,92,,,,,,,,,,,,,,,92,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i69,.,j1,25,2.5,25,25,,,,,,,,,,,,,,,25,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i69,.,j2,28,2.857142857,28,28,,,,,,,,,,,,,,,28,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i69,.,j3,31,3.214285714,31,31,,,,,,,,,,,,,,,31,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i69,.,j4,34,3.571428571,34,34,,,,,,,,,,,,,,,34,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i69,.,j5,37,3.928571429,37,37,,,,,,,,,,,,,,,37,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i69,.,j6,40,4.285714286,40,40,,,,,,,,,,,,,,,40,1,40,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i69,.,j7,43,4.642857143,43,43,,,,,,,,,,,,,,,43,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i69,.,j8,46,5,46,46,,,,,,,,,,,,,,,46,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i70,.,j1,25,2.5,25,25,,,,,,,,,,,,,,,25,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i70,.,j2,28,2.857142857,28,28,,,,,,,,,,,,,,,28,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i70,.,j3,31,3.214285714,31,31,,,,,,,,,,,,,,,31,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i70,.,j4,34,3.571428571,34,34,,,,,,,,,,,,,,,34,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i70,.,j5,37,3.928571429,37,37,,,,,,,,,,,,,,,37,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i70,.,j6,40,4.285714286,40,40,,,,,,,,,,,,,,,40,1,40,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i70,.,j7,43,4.642857143,43,43,,,,,,,,,,,,,,,43,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i70,.,j8,46,5,46,46,,,,,,,,,,,,,,,46,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i71,.,j1,44,327.8,44,44,,,,,,,,,,,,,,,44,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i71,.,j2,50.85714286,374.6285714,50.85714286,50.85714286,,,,,,,,,,,,,,,50.85714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i71,.,j3,57.71428571,421.4571429,57.71428571,57.71428571,,,,,,,,,,,,,,,57.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i71,.,j4,64.57142857,468.2857143,64.57142857,64.57142857,,,,,,,,,,,,,,,64.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i71,.,j5,71.42857143,515.1142857,71.42857143,71.42857143,,,,,,,,,,,,,,,71.42857143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i71,.,j6,78.28571429,561.9428571,78.28571429,78.28571429,,,,,,,,,,,,,,,78.28571429,1,78.28571429,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i71,.,j7,85.14285714,608.7714286,85.14285714,85.14285714,,,,,,,,,,,,,,,85.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i71,.,j8,92,655.6,92,92,,,,,,,,,,,,,,,92,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i72,.,j1,44,327.8,44,44,,,,,,,,,,,,,,,44,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i72,.,j2,50.85714286,374.6285714,50.85714286,50.85714286,,,,,,,,,,,,,,,50.85714286,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i72,.,j3,57.71428571,421.4571429,57.71428571,57.71428571,,,,,,,,,,,,,,,57.71428571,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i72,.,j4,64.57142857,468.2857143,64.57142857,64.57142857,,,,,,,,,,,,,,,64.57142857,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i72,.,j5,71.42857143,515.1142857,71.42857143,71.42857143,,,,,,,,,,,,,,,71.42857143,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i72,.,j6,78.28571429,561.9428571,78.28571429,78.28571429,,,,,,,,,,,,,,,78.28571429,1,78.28571429,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i72,.,j7,85.14285714,608.7714286,85.14285714,85.14285714,,,,,,,,,,,,,,,85.14285714,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i72,.,j8,92,655.6,92,92,,,,,,,,,,,,,,,92,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i73,.,j1,60,283,60,60,,,,,,,,,,,,,,,60,0,0,,,
